
---------- Begin Simulation Statistics ----------
simSeconds                                   0.165379                       # Number of seconds simulated (Second)
simTicks                                 165379177658                       # Number of ticks simulated (Tick)
finalTick                                165379177658                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1993.92                       # Real time elapsed on the host (Second)
hostTickRate                                 82941848                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  268786324                       # Number of bytes of host memory used (Byte)
simInsts                                     67408805                       # Number of instructions simulated (Count)
simOps                                      116912226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    33807                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      58634                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        314409084                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.664214                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.214398                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       263745016                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      165                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      206053126                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96895                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            146832947                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         293476615                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 104                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           314349845                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.655490                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.150517                       # Number of insts issued each cycle (Count)
system.ruby.network.int_links22.buffers3.m_buf_msgs     0.004514                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links22.buffers3.m_stall_time         8000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links22.buffers3.m_avg_stall_time    11.299435                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links24.buffers0.m_msg_count         1000                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links24.buffers0.m_buf_msgs     0.006235                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links27.buffers3.m_msg_count         1996                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links27.buffers3.m_buf_msgs     0.012464                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links27.buffers3.m_stall_time         1500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links27.buffers3.m_avg_stall_time     0.751503                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links6.buffers0.m_msg_count          548                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links6.buffers0.m_buf_msgs     0.003417                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links6.buffers2.m_msg_count          304                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links6.buffers2.m_buf_msgs     0.002008                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links6.buffers2.m_stall_time         9000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links6.buffers2.m_avg_stall_time    29.605263                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links6.buffers3.m_msg_count          498                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links6.buffers3.m_buf_msgs     0.003105                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.power_state.pwrStateResidencyTicks::UNDEFINED     80192382                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.network.routers0.percent_links_utilized     0.489259                       # Percent utilization of all links (out of 100) (Ratio)
system.ruby.network.routers0.msg_count.Control::0          978                       # Total messages through switch (Count)
system.ruby.network.routers0.msg_count.Control::1            8                       # Total messages through switch (Count)
system.ruby.network.routers0.msg_count.Control::2          980                       # Total messages through switch (Count)
system.ruby.network.routers0.msg_bytes.Control::0         7824                       # Total bytes through switch (Byte)
system.ruby.network.routers0.msg_bytes.Control::1           64                       # Total bytes through switch (Byte)
system.ruby.network.routers0.msg_bytes.Control::2         7840                       # Total bytes through switch (Byte)
system.ruby.network.routers0.msg_count.Data::3         1490                       # Total messages through switch (Count)
system.ruby.network.routers0.msg_bytes.Data::3        59600                       # Total bytes through switch (Byte)
system.ruby.network.routers0.port_buffers1.m_msg_count            8                       # Number of messages passed the buffer (Count)
system.ruby.network.routers0.port_buffers1.m_buf_msgs     0.000050                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers0.port_buffers1.m_occupancy     0.000012                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers0.port_buffers10.m_msg_count          739                       # Number of messages passed the buffer (Count)
system.ruby.network.routers0.port_buffers10.m_buf_msgs     0.004608                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers0.port_buffers10.m_occupancy     0.001152                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers0.port_buffers11.m_msg_count           14                       # Number of messages passed the buffer (Count)
system.ruby.network.routers0.port_buffers11.m_buf_msgs     0.000131                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers0.port_buffers11.m_stall_time         3500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers0.port_buffers11.m_avg_stall_time          250                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers0.port_buffers11.m_occupancy     0.000033                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers0.port_buffers2.m_msg_count          241                       # Number of messages passed the buffer (Count)
system.ruby.network.routers0.port_buffers2.m_buf_msgs     0.001503                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers0.port_buffers2.m_occupancy     0.000376                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers0.port_buffers3.m_msg_count         1476                       # Number of messages passed the buffer (Count)
system.ruby.network.routers0.port_buffers3.m_buf_msgs     0.009203                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers0.port_buffers3.m_occupancy     0.002301                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers0.port_buffers8.m_msg_count          978                       # Number of messages passed the buffer (Count)
system.ruby.network.routers0.port_buffers8.m_buf_msgs     0.006154                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers0.port_buffers8.m_stall_time         4500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers0.port_buffers8.m_avg_stall_time     4.601227                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers0.port_buffers8.m_occupancy     0.001539                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers0.power_state.pwrStateResidencyTicks::UNDEFINED     80192382                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.network.routers0.throttle00.acc_link_utilization  3814.500000                       # Accumulated link utilization system.ruby.network.ext_links0 (Count)
system.ruby.network.routers0.throttle00.link_utilization     2.378437                       # Average link utilization (Ratio)
system.ruby.network.routers0.throttle00.total_msg_count         1725                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers0.throttle00.total_msg_bytes        61032                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle00.total_data_msg_bytes        47232                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle00.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers0.throttle00.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers0.throttle00.total_bw_sat_cy         2952                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers0.throttle00.avg_msg_wait_time            0                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers0.throttle00.avg_bandwidth         0.71                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle00.avg_useful_bandwidth         0.55                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle00.msg_count.Control::1            8                       (Unspecified)
system.ruby.network.routers0.throttle00.msg_count.Control::2          241                       (Unspecified)
system.ruby.network.routers0.throttle00.msg_bytes.Control::1           64                       (Unspecified)
system.ruby.network.routers0.throttle00.msg_bytes.Control::2         1928                       (Unspecified)
system.ruby.network.routers0.throttle00.msg_count.Data::3         1476                       (Unspecified)
system.ruby.network.routers0.throttle00.msg_bytes.Data::3        59040                       (Unspecified)
system.ruby.network.routers0.throttle01.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links00 (Count)
system.ruby.network.routers0.throttle01.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers0.throttle01.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers0.throttle01.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle01.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle01.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers0.throttle01.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers0.throttle01.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers0.throttle01.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers0.throttle01.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle01.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle02.acc_link_utilization   893.500000                       # Accumulated link utilization system.ruby.network.int_links01 (Count)
system.ruby.network.routers0.throttle02.link_utilization     0.557120                       # Average link utilization (Ratio)
system.ruby.network.routers0.throttle02.total_msg_count         1731                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers0.throttle02.total_msg_bytes        14296                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle02.total_data_msg_bytes          448                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle02.total_msg_wait_time         8000                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers0.throttle02.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers0.throttle02.total_bw_sat_cy           30                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers0.throttle02.avg_msg_wait_time     4.621606                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers0.throttle02.avg_bandwidth         0.17                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle02.avg_useful_bandwidth         0.01                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle02.msg_count.Control::0          978                       (Unspecified)
system.ruby.network.routers0.throttle02.msg_count.Control::2          739                       (Unspecified)
system.ruby.network.routers0.throttle02.msg_bytes.Control::0         7824                       (Unspecified)
system.ruby.network.routers0.throttle02.msg_bytes.Control::2         5912                       (Unspecified)
system.ruby.network.routers0.throttle02.msg_count.Data::3           14                       (Unspecified)
system.ruby.network.routers0.throttle02.msg_bytes.Data::3          560                       (Unspecified)
system.ruby.network.routers0.throttle03.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links02 (Count)
system.ruby.network.routers0.throttle03.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers0.throttle03.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers0.throttle03.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle03.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle03.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers0.throttle03.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers0.throttle03.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers0.throttle03.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers0.throttle03.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle03.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle04.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links03 (Count)
system.ruby.network.routers0.throttle04.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers0.throttle04.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers0.throttle04.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle04.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle04.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers0.throttle04.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers0.throttle04.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers0.throttle04.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers0.throttle04.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle04.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle05.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links04 (Count)
system.ruby.network.routers0.throttle05.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers0.throttle05.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers0.throttle05.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle05.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers0.throttle05.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers0.throttle05.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers0.throttle05.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers0.throttle05.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers0.throttle05.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers0.throttle05.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.percent_links_utilized     0.316595                       # Percent utilization of all links (out of 100) (Ratio)
system.ruby.network.routers1.msg_count.Control::0          548                       # Total messages through switch (Count)
system.ruby.network.routers1.msg_count.Control::1            7                       # Total messages through switch (Count)
system.ruby.network.routers1.msg_count.Control::2          608                       # Total messages through switch (Count)
system.ruby.network.routers1.msg_bytes.Control::0         4384                       # Total bytes through switch (Byte)
system.ruby.network.routers1.msg_bytes.Control::1           56                       # Total bytes through switch (Byte)
system.ruby.network.routers1.msg_bytes.Control::2         4864                       # Total bytes through switch (Byte)
system.ruby.network.routers1.msg_count.Data::3          986                       # Total messages through switch (Count)
system.ruby.network.routers1.msg_bytes.Data::3        39440                       # Total bytes through switch (Byte)
system.ruby.network.routers1.port_buffers1.m_msg_count            7                       # Number of messages passed the buffer (Count)
system.ruby.network.routers1.port_buffers1.m_buf_msgs     0.000044                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers1.port_buffers1.m_occupancy     0.000011                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers1.port_buffers10.m_msg_count          304                       # Number of messages passed the buffer (Count)
system.ruby.network.routers1.port_buffers10.m_buf_msgs     0.002320                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers1.port_buffers10.m_stall_time        34000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers1.port_buffers10.m_avg_stall_time   111.842105                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers1.port_buffers10.m_occupancy     0.000580                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers1.port_buffers11.m_not_avail_count            5                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers1.port_buffers11.m_msg_count          498                       # Number of messages passed the buffer (Count)
system.ruby.network.routers1.port_buffers11.m_buf_msgs     0.005992                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers1.port_buffers11.m_stall_time       231500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers1.port_buffers11.m_avg_stall_time   464.859438                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers1.port_buffers11.m_occupancy     0.001498                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers1.port_buffers2.m_msg_count          304                       # Number of messages passed the buffer (Count)
system.ruby.network.routers1.port_buffers2.m_buf_msgs     0.001896                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers1.port_buffers2.m_occupancy     0.000474                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers1.port_buffers3.m_msg_count          488                       # Number of messages passed the buffer (Count)
system.ruby.network.routers1.port_buffers3.m_buf_msgs     0.003043                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers1.port_buffers3.m_occupancy     0.000761                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers1.port_buffers8.m_msg_count          548                       # Number of messages passed the buffer (Count)
system.ruby.network.routers1.port_buffers8.m_buf_msgs     0.003860                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers1.port_buffers8.m_stall_time        35500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers1.port_buffers8.m_avg_stall_time    64.781022                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers1.port_buffers8.m_occupancy     0.000965                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers1.power_state.pwrStateResidencyTicks::UNDEFINED     80192382                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.network.routers1.throttle00.acc_link_utilization  1375.500000                       # Accumulated link utilization system.ruby.network.ext_links1 (Count)
system.ruby.network.routers1.throttle00.link_utilization     0.857659                       # Average link utilization (Ratio)
system.ruby.network.routers1.throttle00.total_msg_count          799                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers1.throttle00.total_msg_bytes        22008                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle00.total_data_msg_bytes        15616                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle00.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers1.throttle00.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers1.throttle00.total_bw_sat_cy          976                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers1.throttle00.avg_msg_wait_time            0                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers1.throttle00.avg_bandwidth         0.26                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle00.avg_useful_bandwidth         0.18                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle00.msg_count.Control::1            7                       (Unspecified)
system.ruby.network.routers1.throttle00.msg_count.Control::2          304                       (Unspecified)
system.ruby.network.routers1.throttle00.msg_bytes.Control::1           56                       (Unspecified)
system.ruby.network.routers1.throttle00.msg_bytes.Control::2         2432                       (Unspecified)
system.ruby.network.routers1.throttle00.msg_count.Data::3          488                       (Unspecified)
system.ruby.network.routers1.throttle00.msg_bytes.Data::3        19520                       (Unspecified)
system.ruby.network.routers1.throttle01.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links05 (Count)
system.ruby.network.routers1.throttle01.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers1.throttle01.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers1.throttle01.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle01.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle01.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers1.throttle01.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers1.throttle01.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers1.throttle01.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers1.throttle01.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle01.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle02.acc_link_utilization         1671                       # Accumulated link utilization system.ruby.network.int_links06 (Count)
system.ruby.network.routers1.throttle02.link_utilization     1.041911                       # Average link utilization (Ratio)
system.ruby.network.routers1.throttle02.total_msg_count         1350                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers1.throttle02.total_msg_bytes        26736                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle02.total_data_msg_bytes        15936                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle02.total_msg_wait_time       301000                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers1.throttle02.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers1.throttle02.total_bw_sat_cy         1057                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers1.throttle02.avg_msg_wait_time   222.962963                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers1.throttle02.avg_bandwidth         0.31                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle02.avg_useful_bandwidth         0.19                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle02.msg_count.Control::0          548                       (Unspecified)
system.ruby.network.routers1.throttle02.msg_count.Control::2          304                       (Unspecified)
system.ruby.network.routers1.throttle02.msg_bytes.Control::0         4384                       (Unspecified)
system.ruby.network.routers1.throttle02.msg_bytes.Control::2         2432                       (Unspecified)
system.ruby.network.routers1.throttle02.msg_count.Data::3          498                       (Unspecified)
system.ruby.network.routers1.throttle02.msg_bytes.Data::3        19920                       (Unspecified)
system.ruby.network.routers1.throttle03.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links07 (Count)
system.ruby.network.routers1.throttle03.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers1.throttle03.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers1.throttle03.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle03.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle03.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers1.throttle03.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers1.throttle03.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers1.throttle03.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers1.throttle03.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle03.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle04.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links08 (Count)
system.ruby.network.routers1.throttle04.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers1.throttle04.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers1.throttle04.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle04.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle04.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers1.throttle04.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers1.throttle04.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers1.throttle04.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers1.throttle04.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle04.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle05.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links09 (Count)
system.ruby.network.routers1.throttle05.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers1.throttle05.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers1.throttle05.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle05.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers1.throttle05.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers1.throttle05.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers1.throttle05.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers1.throttle05.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers1.throttle05.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers1.throttle05.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers2.percent_links_utilized     2.492698                       # Percent utilization of all links (out of 100) (Ratio)
system.ruby.network.routers2.msg_count.Control::0         4226                       # Total messages through switch (Count)
system.ruby.network.routers2.msg_count.Control::1           15                       # Total messages through switch (Count)
system.ruby.network.routers2.msg_count.Control::2         4292                       # Total messages through switch (Count)
system.ruby.network.routers2.msg_bytes.Control::0        33808                       # Total bytes through switch (Byte)
system.ruby.network.routers2.msg_bytes.Control::1          120                       # Total bytes through switch (Byte)
system.ruby.network.routers2.msg_bytes.Control::2        34336                       # Total bytes through switch (Byte)
system.ruby.network.routers2.msg_count.Data::3         7888                       # Total messages through switch (Count)
system.ruby.network.routers2.msg_bytes.Data::3       315520                       # Total bytes through switch (Byte)
system.ruby.network.routers2.port_buffers0.m_not_avail_count            2                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers2.port_buffers0.m_msg_count         1526                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers0.m_buf_msgs     0.016854                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers2.port_buffers0.m_stall_time       588500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers2.port_buffers0.m_avg_stall_time   385.648755                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers2.port_buffers0.m_occupancy     0.004213                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers2.port_buffers10.m_msg_count          304                       # Number of messages passed the buffer (Count)
system.ruby.network.routers2.port_buffers10.m_buf_msgs     0.002058                       # Average number of messages in buffer ((Count/Tick))
